"CompanyName","Ticker","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"GRUPO CATALANA OCCIDENTE","GCO.MC",34.5999984741211,23.2059688568115,19.2587032318115,34.5999984741211,81788.9920634921,26.812935375032,40747231,3278418944,13430117000,17367736000,3578902000,1477975000,-33639000,-15836500,-49475500,56526000,946045000,1409854130.42466,-399.242456672315,0.00325465564423596,-0.0150912683354724,1.38723536821435,24.9416928568209,1.49099564373349,"HOLD",4,1.31147540983607,264,86.5573770491803,113,37.0491803278689
"Safran","SAF.PA",120.449996948242,97.4800033569336,82.879997253418,125.550003051758,984368.706349206,108.394206516326,346758784,53302136832,2.6781e+10,3.9531e+10,1.2349e+10,3.747e+09,2.72e+08,-6.6e+07,2.06e+08,3.46e+08,3.902e+09,41767094474.5762,98.4595588235294,0.00875262452252662,0.0038647606314411,0.997811781460163,120.714145880278,1.23563800574772,"HOLD",90,29.5081967213115,175,57.3770491803279,112,36.7213114754098
"Air Liquide","AI.PA",133.449996948242,140.199996948242,124.699996948242,142.149993896484,875721.448,134.240800292969,463419711,77932118016,22972500000,41977100000,18542300000,1791400000,1526450000,-655150000,871300000,678350000,5106200000,61843359018.7053,15.0496249467719,0.0161600015246408,0.0111802427828423,1.46379185843478,91.1673310513824,0.951854492532607,"BUY",220,72.1311475409836,44,14.4262295081967,111,36.3934426229508
"Hannover Rück SE","HNR1.DE",155.800003051758,131.399993896484,124.300003051758,157.199996948242,157996.492063492,138.625397152371,60056167,21552965632,59600353000,71439769000,10995046000,1278071000,641389000,0,641389000,215261000,6213437000,9356751001.87688,92.9238777091593,0.00301318163556772,0.0297587353383852,3.58432798416855,43.4670051791866,1.18569262015716,"HOLD",116.5,38.1967213114754,147,48.1967213114754,110,36.0655737704918
"DEUTSCHEBANK","DBK.DE",10.1879997253418,7.09999990463257,7.09999990463257,11.0240001678467,12597344.1111111,9.16131743930635,1808198691,-130245099520,1.263062e+12,1.325259e+12,6.061e+10,1.56329e+11,0,0,0,1.85e+08,5.266e+09,18421927767.2714,Inf,0.000139595354568428,0,0.102311765250581,99.5779879311967,1.43492955805456,"HOLD",19,6.22950819672131,244,80,109,35.7377049180328
"KION Group","KGX.DE",84.1999969482422,74.4516906738281,64.4400024414062,84.1999969482422,254736.515873016,73.3715165153382,71784262,12792720384,9784900000,14055700000,4283900000,314400000,3.57e+08,-93900000,263100000,76200000,2341400000,6044234641.33182,27.4086834733894,0.00542128816067503,0.0205663840139164,1.06151401263971,79.3206645844071,1.13093465287607,"HOLD",140,45.9016393442623,122,40,107.5,35.2459016393443
"Kerry Group","KRZ.IR",107.699996948242,108.149993896484,99.9499969482422,123,294536.515873016,111.695281074161,154167247,21181284352,4787600000,9443100000,4655500000,563100000,270350000,-58250000,212100000,170500000,1769700000,16603812031.4189,17.7088958757167,0.0180555114316273,0.0100135570853603,1.10594178282239,97.3830617678528,0.995839140326971,"HOLD",205,67.2131147540984,57,18.6885245901639,107.5,35.2459016393443
"BioMerieux","BIM.PA",103.300003051758,124.5,103.300003051758,143.399993896484,132111.515873016,122.437301393539,42305614,12728196096,1446500000,3927800000,2431100000,389200000,161050000,-75050000,8.6e+07,115750000,8.21e+08,4370170055.30649,8.98168270723378,0.0294694230867152,0.00675665265928976,2.73604349531483,37.7552488579394,0.829718900014119,"HOLD",254,83.2786885245902,6,1.9672131147541,106,34.7540983606557
"Heineken","HEIA.AS",91.4000015258789,78.3600006103516,74.7200012207031,93.1399993896484,620979.571428571,85.7925396873837,237572047,66205048832,2.824e+10,4.2632e+10,1.3392e+10,4e+09,1400500000,-218500000,1.182e+09,46500000,5.236e+09,21714085458.3062,20.1642270617637,0.00109072996809908,0.017853623263679,0.195730097825861,466.96957974852,1.16641144479272,"BUY",124,40.655737704918,135,44.2622950819672,105,34.4262295081967
"Edenred","EDEN.PA",48.3499984741211,43.1199989318848,38.0800018310547,48.6699981689453,384679.579365079,45.0011110457163,232397924,12313762816,1.0562e+10,9.428e+09,-1.23e+09,1.125e+09,282500000,-25500000,2.57e+08,6.9e+07,3.74e+08,11236439270.7889,37.387610619469,0.00731862537123462,0.0208709558434945,0.296904545498436,162.846945953462,1.12128941724924,"BUY",143,46.8852459016393,115,37.7049180327869,104,34.0983606557377
"Aurubis AG","NDA.DE",70.6399993896484,55.9163246154785,52.8932952880859,73.6800003051758,132567.904761905,63.3477924589127,30184568,3578959616,2.911e+09,5.941e+09,3.029e+09,1.4e+08,-2.73e+08,-3.6e+07,-3.09e+08,1.73e+08,3.471e+09,2132237865.0968,-10.6630036630037,0.0291196768220838,-0.0863379398355301,5.7314055314623,12.3250743647214,1.26331621177573,"HOLD",69,22.6229508196721,188,61.6393442622951,102,33.4426229508197
"Nemetschek","NEM.DE",54.4000015258789,63.2999992370605,51.4000015258789,66.5,242496.611111111,58.9753968980577,55930875,6307322880,472369000,889661000,403919000,139320000,42989000,-1778000,41211000,29207000,160061000,3042639685.34374,10.9881365000349,0.0328293585983875,0.00653383389182068,0.522198159782052,104.175015761418,0.859399718507881,"HOLD",246,80.655737704918,11,3.60655737704918,102,33.4426229508197
"HEINEKEN HOLDING","HEIO.AS",78.4499969482422,68.9499969482422,65.3499984741211,82.0999984741211,108251.357142857,74.5476192898221,101121631,44104716288,2.824e+10,4.2632e+10,6.604e+09,4e+09,1400500000,-218500000,1.182e+09,23500000,5.236e+09,7932991643.35127,20.1642270617637,0.000551229123662976,0.0267998549697416,0.232393403543897,337.574112483033,1.13778100682341,"BUY",132,43.2786885245902,125,40.9836065573771,102,33.4426229508197
"Allianz","ALV.DE",219.050003051758,162.800003051758,150.460006713867,219.050003051758,1188345.57258065,192.497580497496,412037398,98002599936,9.75418e+11,1.060012e+12,8.0821e+10,1.61e+10,0,0,0,1.817e+09,3.567e+10,90256793289.3383,Inf,0.00171413153813353,0,4.40979388963135,49.673524099801,1.34551596403912,"HOLD",39,12.7868852459016,217,71.1475409836066,100,32.7868852459016
"KONE Oyj","KNEBV.HE",69.6600036621094,73.6739501953125,64.2239837646484,74.8849716186523,763132.060869565,67.7900764797045,354293546,34086512640,5594800000,8.792e+09,3174600000,457900000,301400000,-30900000,270500000,283100000,2621200000,24680089711.8217,18.5627073656271,0.0321997270245678,0.00793569007357392,0.799054917020701,87.1779926238846,0.945517424780916,"BUY",212.5,69.672131147541,42,13.7704918032787,99,32.4590163934426
"Neste Oyj","NESTE.HE",45.2599983215332,47.0925559997559,43.807071685791,63.6238479614258,1086609.24347826,54.3633231784986,328426766,35182338048,3.886e+09,9.815e+09,5.925e+09,1.552e+09,1.306e+09,-1.61e+08,1.145e+09,5e+06,1.634e+09,14864594877.9066,2.97549770290965,0.000509424350483953,0.0325447387390188,0.0152240941287958,2972.91897558132,0.961086043445334,"HOLD",206,67.5409836065574,48,15.7377049180328,98,32.1311475409836
"K+S AG","SDF.DE",8.47200012207031,5.98600006103516,5.65999984741211,10.4399995803833,1446311.53174603,8.12457142935859,191350236,5053941248,6164800000,8387400000,2220900000,142300000,0,0,0,0,0,1621119222.75018,Inf,0,0,0,Inf,1.41530237816357,"BUY",11.5,3.77049180327869,238,78.0327868852459,97,31.8032786885246
"EDF","EDF.PA",11.0900001525879,8.56999969482422,8.38599967956543,13.5050001144409,3020096.46825397,11.0242857251848,852250734,83370229760,2.50665e+11,3.05891e+11,4.5633e+10,6.27e+09,3673500000,-4.266e+09,-592500000,675500000,17160500000,9451460770.10314,68.2360146998775,0.00220830295758947,-0.00710685339006075,0.792607120242152,13.9917998077027,1.29404907205371,"BUY",45,14.7540983606557,201,65.9016393442623,95.5,31.3114754098361
"Solaria","SLR.MC",18.8700008392334,15.0100002288818,14.789999961853,30.9400005340576,1105949.03174603,19.8654762298342,73318675,2581654784,492993000,715507000,222514000,81308000,0,0,0,5285000,15955000,1383523458.78148,Inf,0.00738637078323482,0,0.0720825901450074,261.78305747994,1.25716192881358,"HOLD",61,20,185,60.655737704918,95.5,31.3114754098361
"RELX","REN.AS",20.2299995422363,19.6350002288818,17.0049991607666,21.4400005340576,1573980.72222222,19.7118254918901,1911881703,51012759552,1.2044e+10,1.4145e+10,2.099e+09,8.8e+07,4.06e+08,-1.4e+07,3.92e+08,3.38e+08,1804500000,38677365976.5,29.6650246305419,0.0238953693884765,0.00768435198257435,0.176789180768681,114.43007685355,1.03030299497931,"BUY",171.5,56.2295081967213,71,23.2786885245902,94,30.8196721311475
"PHILIPS","PHIA.AS",47.0800018310547,39.5,38.4099998474121,47.9599990844727,2013423.84920635,43.7683730049739,904467549,47511003136,1.5812e+10,2.7713e+10,1.187e+10,3.226e+09,0,0,0,6.03e+08,6.001e+09,42582333863.0495,Inf,0.0217587413849096,0,0.666690585711661,70.6174690929512,1.19189878053303,"BUY",92,30.1639344262295,150,49.1803278688525,93,30.4918032786885
"NEXITY","NXI.PA",41.939998626709,30.1000003814697,22.6599998474121,42.0200004577637,129833.428571429,33.0817459651402,40567548,4755068928,6427362000,8093620000,1654305000,839318000,-32779500,-16129500,-48909000,3282500,803405500,1701402907.40895,-196.078707728916,0.000405566359675893,-0.0102856553165826,0.0809144294350746,518.325333559467,1.39335541844472,"HOLD",2.5,0.819672131147541,233,76.3934426229508,92,30.1639344262295
"DSM","DSM.AS",141.5,135.949996948242,133.550003051758,149.399993896484,392673.253968254,141.449999854678,172212450,28216018944,6.877e+09,1.4364e+10,7.399e+09,8.71e+08,5.04e+08,-2.11e+08,2.93e+08,5.6e+07,2.08e+09,24368061675,13.6448412698413,0.00389863547758285,0.0103841722172612,0.325179741650502,435.143958482143,1.04082385565533,"BUY",154,50.4918032786885,81,26.5573770491803,91,29.8360655737705
"Dassault Systèmes","DSY.PA",173.149993896484,160,145.449996948242,190.25,285069.96031746,162.889285375202,133584898,49996775424,7858100000,12964200000,5061300000,2148900000,2.38e+08,-22300000,215700000,203700000,1219300000,23130224273.3625,33.0172268907563,0.0157125005785162,0.00431427823436104,1.52487296879921,113.550438259021,1.08218746185303,"BUY",136,44.5901639344262,98,32.1311475409836,90,29.5081967213115
"Gerresheimer","GXI.DE",84.6999969482422,96.5500030517578,83.0999984741211,101.599998474121,115498.26984127,90.636110941569,31400000,3606913024,1716909000,2616573000,883833000,87950000,124899000,-68058000,56841000,30036000,402816000,2659579904.1748,13.746379074292,0.0114791370238858,0.0157589050863678,0.95656050955414,88.5464077831537,0.877265606121595,"HOLD",215.5,70.655737704918,15,4.91803278688525,89,29.1803278688525
"Bankinter","BKT.MC",5.71000003814697,4.43050336837769,3.1293957233429,5.84800004959106,4650462.24603175,4.37949892642006,635828399,11471616000,91287936000,96252093000,4964157000,1170521000,0,0,0,97062000,361380000,3630580182.54493,Inf,0.0010084144352061,0,0.152654395671308,37.4047534827732,1.28879261866757,"HOLD",32,10.4918032786885,198,64.9180327868852,88,28.8524590163934
"Colruyt","COLR.BR",49.310001373291,52.6983795166016,48.3800010681152,54.8250465393066,187089.031746032,50.6830012306335,126267850,6899146752,2690700000,5059900000,2364700000,247700000,145550000,-109400000,36150000,122850000,2495050000,6226267856.9025,18.4864307798008,0.0242791359513034,0.0052397783812209,0.972931747867727,50.6818710370574,0.935702422457922,"HOLD",191,62.6229508196721,38,12.4590163934426,86.5,28.3606557377049
