"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"CWC.DE","CEWE STIFTUNG KGAA  O.N.","Germany","Consumer Cyclical","Personal Services",134,91.0999984741211,89.6999969482422,137.600006103516,8447.55833333333,113.854166094462,5170254,964822016,7.698,131202000,0.08686,0.18202,101298624,324460000,625463000,301003000,102809000,0,0,0,52053000,317047000,692814036,Inf,0.08686,0,17.4071187321382,1.47091111135491,"HOLD",130,39.3939393939394,285,86.3636363636364,237,71.8181818181818
"TTALO.HE","Terveystalo Oyj","Finland","Healthcare","Medical Care Facilities",11.8999996185303,9.2464656829834,9.2464656829834,12.3599996566772,109606.109243697,11.0329395101852,68088584,1946521088,0.478,167078800,0.05508,0.10784,134661744,802600000,1381700000,579100000,86700000,31100000,-2900000,28200000,23900000,278700000,810254123.626266,25.8070739549839,0.05508,0.0144873847880964,24.8953966914859,1.28697818458682,"BUY",208,63.030303030303,206,62.4242424242424,236,71.5151515151515
"A2A.MI","A2A","Italy","Utilities","Utilities—Diversified",1.69749999046326,1.2201064825058,1.17284882068634,1.72049999237061,13130683.147541,1.39665412218844,1523344630,9395586048,0.125,1120999936,0.03083,0.09527001,-73375000,8.11e+09,1.2226e+10,3.537e+09,1.012e+09,3e+06,2.32e+08,2.35e+08,1.46e+08,1.997e+09,2585877494.89725,2703.33333333333,0.03083,0.0250117447490169,13.5799999237061,1.39127200355252,"HOLD",158,47.8787878787879,253,76.6666666666667,233.5,70.7575757575758
"A3M.MC","ATRESMEDIA","Spain","Communication Services","Entertainment",4.04199981689453,3.07999992370605,2.87400007247925,4.23600006103516,360612.352459016,3.42521312002276,88891435,991404288,0.099,65954000,0.02606,0.046630003,52236376,764586000,1250364000,485778000,174279000,32780000,-1144000,31636000,20081000,203969000,359299163.993492,23.3247712019524,0.02606,0.0319102916770923,40.8282809787326,1.31233763539544,"HOLD",188,56.969696969697,223,67.5757575757576,233.5,70.7575757575758
"ELG.DE","ELMOS SEMICONDUCTOR INH O.N.","Germany","Technology","Semiconductor Equipment & Materials",35.5499992370605,26.0994186401367,25.2622680664062,37.671802520752,16543.9918032787,32.1950545545484,9091744,601928960,0.562,33187000,0.01599,0.01991,-1502125,85283000,395498000,309581000,40313000,9774000,-5495000,4279000,5773000,68668000,323211492.26355,8.72549621444649,0.01599,0.00710881230901401,63.2562264004636,1.3620992761268,"HOLD",167,50.6060606060606,244,73.9393939393939,233.5,70.7575757575758
"QDT.PA","QUADIENT","France","Technology","Software—Application",20.5,15.4300003051758,14.9499998092651,23.1200008392334,95503.7131147541,19.1571311872514,43936667,1713616128,0.92,204300000,0.03127,0.03295,271675008,1.72e+09,2.96e+09,1.24e+09,5.14e+08,71150000,-35600000,35550000,9300000,272050000,900701673.5,24.1742796907941,0.03127,0.020745603066593,22.2826086956522,1.32858066069665,"BUY",180,54.5454545454545,231,70,233.5,70.7575757575758
"DRI.DE","1&1 Drillisch","Germany","Communication Services","Telecom Services",26.2600002288818,19.9417247772217,19.9417247772217,26.6887741088867,217580.606557377,23.1141666818838,43244769,4506853888,1.383,711940992,0.05529,0.04626,62779376,1836577000,6690337000,4853760000,4360000,60169000,-14182000,45987000,-20723000,973041000,1135607643.83794,30.5236417424255,0.05529,0.0102037920782046,18.9877080469138,1.31683695980386,"HOLD",184,55.7575757575758,226,68.4848484848485,231,70
"PSAN.DE","PSI SOFTWARE AG NA O.N.","Germany","Technology","Software—Application",29.2999992370605,23.5503482818604,22.5608386993408,33.0496520996094,14080.3032786885,27.9195858064245,10082136,433712256,0.756,21620000,0.03543,0.11946999,17637376,183470000,287263000,103793000,54111000,12050000,-814000,11236000,3139000,58973000,295406577.107941,15.2257261410788,0.03543,0.0259065771016625,38.7566127474346,1.24414292673662,"BUY",221.5,67.1212121212121,188,56.969696969697,230,69.6969696969697
"CAF.MC","CONSTRUCCION Y AUXILIAR DE FER","Spain","Industrials","Specialty Industrial Machinery",39.4000015258789,34.7883110046387,34.3963279724121,41.4000015258789,40825.737704918,38.1657451567103,22283173,1679721600,1.634,183723248,0,0,0,0,0,632969000,0,0,0,0,1.6e+07,6.62e+08,877957050.201424,NA,Inf,0,24.1126080329736,1.1325643696995,"BUY",281,85.1515151515152,128,38.7878787878788,228.5,69.2424242424242
"PNL.AS","POSTNL","Netherlands","Industrials","Integrated Freight & Logistics",4.52400016784668,2.71264505386353,2.49902868270874,4.58699989318848,5836867.21311475,3.37986043828433,444789362,2518092288,0.43,3.05e+08,0.07216,2.05911,1.66e+08,1.989e+09,2.21e+09,2.19e+08,6.51e+08,-2e+06,-2.4e+07,-2.6e+07,1.61e+08,1.023e+09,2012227148.34442,-994.5,0.07216,-0.0103252768470414,10.5209306228993,1.66774497879968,"HOLD",95,28.7878787878788,314,95.1515151515152,228.5,69.2424242424242
"IPS.PA","IPSOS","France","Communication Services","Advertising Agencies",33.75,28.1000003814697,25.6499996185303,35.75,59417.9672131148,30.4524591633531,38286489,2027214336,2.43,181448000,0.038599998,0.09797,298276128,1351704000,2473670000,1103809000,215951000,78386500,-7334000,71052500,54111000,525715500,1292169003.75,17.2440917760073,0.038599998,0.0350493279068839,13.8888888888889,1.20106759935335,"HOLD",240,72.7272727272727,164,49.6969696969697,226.5,68.6363636363636
"VCT.PA","VICAT","France","Basic Materials","Building Materials",42.8499984741211,33.0179710388184,32.390438079834,43.5999984741211,32189.1229508197,37.5883898500536,17757449,3270650624,3.47,476577984,0.031570002,0.06877,230853632,2831954000,5242647000,2176387000,422843000,154063500,-98436500,55627000,64492500,750733500,760906662.554283,18.3817322078234,0.031570002,0.0170079309577763,12.3487027302943,1.29777806224809,"HOLD",192,58.1818181818182,212,64.2424242424242,226.5,68.6363636363636
"BZU.MI","Buzzi Unicem","Italy","Basic Materials","Building Materials",23.0900001525879,19.4444026947021,18.101110458374,23.681022644043,668196.450819672,21.0090009814403,93147436,4580291072,2.724,749155008,0.05093,0.15362,511353760,2782342000,6386760000,3597508000,1218279000,187190000,-58647500,128542500,171864000,851781000,2150774311.45317,14.8637320369678,0.05093,0.028064264471269,8.47650519551685,1.18748827182431,"HOLD",245.5,74.3939393939394,156,47.2727272727273,225,68.1818181818182
"AEDAS.MC","AEDAS HOMES","Spain","Consumer Cyclical","Residential Construction",21.25,18.8799991607666,18.0400009155273,23.4500007629395,19440.5983606557,20.9822131297627,17373717,1155562240,1.77,14599010,0,0,0,0,0,918442627,0,0,0,0,31162353,210991382,369191486.25,NA,Inf,0,12.0056497175141,1.12552971104778,"BUY",277,83.9393939393939,124,37.5757575757576,224,67.8787878787879
"WSU.DE","WASHTEC AG O.N.","Germany","Industrials","Specialty Industrial Machinery",53.4000015258789,41.7987861633301,40.2850456237793,56.7408752441406,6472.25833333333,48.5721610705058,11777382,761082880,1.161,33689000,0.06398,0.17006999,45921624,154083000,253345000,99262000,16477000,6271000,-664000,5607000,1992000,84796000,628912216.770859,24.5707223728273,0.06398,0.00736713457540919,45.9948333556235,1.27754909717274,"HOLD",196.5,59.5454545454545,202,61.2121212121212,223,67.5757575757576
"OLVAS.HE","Olvi Oyj A","Finland","Consumer Defensive","Beverages—Brewers",51.9000015258789,47.3590354919434,43.5030784606934,53.7999992370605,6800.95798319328,47.623515313413,14564216,1016633792,2.027,80440000,0.08464,0.16576,80672048,189695000,442427000,249530000,58167000,20914000,-7095000,13819000,6836000,85318000,755882832.62323,9.07024003060151,0.08464,0.0135928985527957,25.6043421439955,1.09588383688067,"BUY",296,89.6969696969697,102,30.9090909090909,221.5,67.1212121212121
"CLB.AS","CORE LABORATORIES","Netherlands","Energy","Oil & Gas Equipment & Services",28,20.5845603942871,18.9857578277588,34.3862419128418,2377.98360655738,25.9602979441158,46078833,1341464960,0.351,67312000,0.04774,0.18020001,57542876,438400000,584446000,141884000,27806000,7987000,-2772000,5215000,8105000,108383000,1290207324,54.8891949417804,0.04774,0.00388754097609825,79.7720797720798,1.36024279672113,"BUY",156,47.2727272727273,242,73.3333333333333,221.5,67.1212121212121
"IPN.PA","Ipsen","France","Healthcare","Drug Manufacturers—Specialty & Generic",82.6240463256836,78.0283279418945,65.5754241943359,83.0193786621094,137384.483606557,72.0449926657755,34928061,7616116224,6.566,907400000,0.10679,0.28136,577162496,2195400000,4317200000,2119100000,642500000,238850000,-23300000,215550000,163050000,689650000,2885897730.1303,9.19154280929454,0.10679,0.0283018265032191,12.5836196048863,1.0588980759297,"HOLD",313.5,95,83,25.1515151515152,220,66.6666666666667
"MEO.VI","Metro AG","Germany","Consumer Defensive","Food Distribution",10.6850004196167,6.97750473022461,6.93272972106934,10.6850004196167,165.066115702479,9.12330355526002,120482930,7803354624,1.535,7.05e+08,0.0084,-0.07311,1147474944,1.1368e+10,1.352e+10,2.141e+09,1.952e+09,1.42e+08,-4.9e+07,9.3e+07,9.9e+07,6.337e+09,1287360157.60665,80.056338028169,0.0084,0.0119179512506031,6.96091232548319,1.53134979233081,"HOLD",99,30,295,89.3939393939394,219,66.3636363636364
"CGCBV.HE","Cargotec Oyj","Finland","Industrials","Specialty Industrial Machinery",46.439998626709,32.2759323120117,31.1058082580566,50.6500015258789,136043.512820513,41.2383367424337,44376137,3762023168,0.098,271700000,0.03136,0.0049,174500000,2630700000,3892300000,1258800000,414400000,18800000,0,18800000,9600000,729600000,2060827741.33865,139.93085106383,0.03136,0.00499731106387487,473.877537007235,1.43884297989515,"HOLD",113,34.2424242424242,278,84.2424242424242,218,66.0606060606061
"ALBAV.HE","Ålandsbanken Abp A","Finland","Financial Services","Banks—Regional",27.7999992370605,19.9339618682861,19.5506172180176,30,695.068376068376,25.525608437693,11191627,1744056064,2.22,0,0.0059399996,0.12477,0,5.791e+09,6.089e+09,2.98e+08,794800000,82300000,-5e+05,81800000,8600000,41300000,311127222.061466,70.3645200486027,0.0059399996,0.0469021619708666,12.5225221788561,1.39460481668167,"BUY",135.5,41.0606060606061,255,77.2727272727273,217,65.7575757575758
