"CompanyName","Ticker","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"RAMADA","RAM.LS",4.92000007629395,3.26999998092651,2.90000009536743,5.19999980926514,25480.0634920635,4.06999998244028,5802919,156279872,0,0,127118902,0,0,0,0,2635530,28482993,28550361.9227276,NA,Inf,0,0.45417314975446,10.8328730550317,1.50458718807085,"HOLD",354,87.192118226601,304,74.8768472906404,364,89.6551724137931
"ZENITEL","ZENT.BR",23.2000007629395,16.7999992370605,15.3000001907349,23.2000007629395,1358.61904761905,20.0269840331305,1323592,56641684,23291000,61199000,37908000,26164000,3297500,-112000,3185500,1730000,18075000,30707335.4098206,7.06322971948446,0.0282684357587542,0.0562395002238987,1.30704930220189,17.749904861168,1.38095248907873,"HOLD",396,97.5369458128079,259,63.7931034482759,363,89.4088669950739
"Technogym","TGYM.MI",9.90999984741211,6.38000011444092,6.38000011444092,10.4799995422363,739662.085714286,9.09633334477743,85748133,1941519232,393443000,683989000,288167000,202065000,38668000,-3230500,35437500,14968000,143615500,849763984.945873,10.1748991414089,0.0218833928615811,0.0182524589073965,0.174557736434915,56.7720460279178,1.55329148427147,"BUY",335,82.512315270936,319,78.5714285714286,362,89.1625615763547
"Semapa","SEM.LS",11.8800001144409,8.02999973297119,6.44000005722046,12.1999998092651,90274.5396825397,8.82674603613596,20789199,2573318400,0,0,962798015,0,0,0,0,33800000,420400000,246975686.499135,NA,Inf,0,1.62584426653475,7.30697297334719,1.47945211824374,"HOLD",350,86.2068965517241,295,72.6600985221675,361,88.9162561576355
"ECKERT+ZIEGLER AG O.N.","EUZ.DE",68.0500030517578,42.9599990844727,39.2400016784668,70.5,62513.5555555556,50.3283333248562,14026732,1331055488,141349000,290268000,147823000,87475000,19829000,-4014000,15815000,5160000,49245000,954519155.406189,7.12839780120026,0.0177766753482988,0.0118815482469203,0.367869008975148,184.98433244306,1.58403176215042,"HOLD",313,77.0935960591133,330,81.2807881773399,360,88.6699507389163
"Brunel International","BRNL.AS",9.23999977111816,6.67000007629395,5.90000009536743,9.77000045776367,75996.1746031746,7.53134922754197,20152470,477270688,151264000,426042000,272636000,139898000,28786500,-843500,27943000,6534500,205651500,186208818.187466,5.25468535598284,0.015337689711343,0.0585474882547155,0.324253056821323,28.4962611045169,1.38530729616606,"HOLD",380.5,93.7192118226601,262,64.5320197044335,359,88.423645320197
"Robit Oyj","ROBIT.HE",5.07999992370605,2.20000004768372,2.13000011444092,5.59999990463257,43630.4956521739,3.97104347063148,15195286,128207392,56534000,103523000,46989000,14339000,4107000,-876000,3231000,515000,23691000,77192051.7206917,13.7652787923058,0.0049747399128696,0.0252013550045539,0.0338920899547399,149.887479069304,2.30909082436365,"HOLD",239,58.8669950738916,395,97.2906403940887,358,88.1773399014778
"BILFINGER SE O.N.","GBF.DE",31.1800003051758,15.3999996185303,15.3999996185303,32.1599998474121,182226.849206349,25.4787301184639,23138180,830314432,2057700000,3256300000,1209300000,510600000,22600000,-17900000,4700000,202400000,8.82e+08,721448459.461212,91.0486725663717,0.0621564352178853,0.00566050621169981,8.74744686055688,3.56446867322733,2.02467539464469,"HOLD",248,61.0837438423645,385,94.8275862068966,357,87.9310344827586
"Hunter Douglas","HDG.AS",66.8000030517578,48.2000007629395,47.5,66.8000030517578,16238.9682539683,58.3309522356306,5613354,2636714752,1.553e+09,3.479e+09,1.925e+09,4.7e+07,172600000,-28300000,144300000,49600000,1052300000,374972064.330597,8.99768250289687,0.0142569703937913,0.0547271940927799,8.83607198120767,7.55992065182655,1.38589215756029,"HOLD",364.5,89.7783251231527,263,64.7783251231527,356,87.6847290640394
"Laboratorios Rovi","ROVI.MC",43.4000015258789,29.8659954071045,28.7709083557129,47.5999984741211,75099.1984126984,37.9102818928068,20010448,2624788736,200739000,574439000,373700000,53162000,51529000,-22559000,28970000,14232000,117818000,868453473.733521,3.89565099264492,0.0247754765954261,0.0110370787571073,0.711228454255497,61.0211828087072,1.45315771111232,"HOLD",342,84.2364532019704,285,70.1970443349754,355,87.4384236453202
"Lehto Group Oyj","LEHTO.HE",1.76600003242493,1.15060305595398,1.06400001049042,1.95799994468689,311378.105263158,1.43791946360939,42036553,162377760,260163000,383799000,123629000,104741000,46474000,-344000,46130000,804000,169751000,74236553.9610322,5.59803330894694,0.00209484652122595,0.284090629160052,0.0191262114189049,92.3340223395922,1.53484733356693,"HOLD",311.5,76.7241379310345,312,76.8472906403941,354,87.192118226601
"BASLER AG O.N.","BSL.DE",98.1999969482422,53.5999984741211,47.4000015258789,98.1999969482422,4082.79365079365,72.5492063855368,4077946,910657216,75224000,190132000,114908000,47860000,12274000,-4642000,7632000,1439000,41251000,400454284.755096,6.1287273912335,0.00756842614604591,0.00838076047266505,0.352873726135657,278.286507821471,1.83208954745875,"HOLD",258.5,63.6699507389163,364,89.6551724137931,353,86.9458128078818
"ELMOS SEMICONDUCTOR INH O.N.","ELG.DE",35.7999992370605,22.1000003814697,18.5,37.1500015258789,22242.246031746,28.5197619483584,9164277,634878016,85283000,395498000,309581000,40313000,9774000,-5495000,4279000,5773000,68668000,328081109.608212,8.72549621444649,0.0145967868358373,0.00673987741292337,0.629946039387504,56.8302632267818,1.61990943977892,"HOLD",285,70.1970443349754,337,83.0049261083744,351.5,86.576354679803
"Nedap","NEDAP.AS",56.2000007629395,41.9069747924805,38.3829803466797,57.4000015258789,4018.34126984127,48.0002791995094,5922544,391782272,45823000,119076000,73253000,25689000,10632000,-2083000,8549000,3798000,48191000,332846977.318542,4.30991346877351,0.0318955960898922,0.021820793361472,0.641278477627182,87.6374347863461,1.34106556345899,"HOLD",379,93.3497536945813,243,59.8522167487685,351.5,86.576354679803
"GROUPE LDLC","ALLDL.PA",53.2000007629395,32.1254234313965,28.4567794799805,60.4830513000488,16225.9365079365,43.1987959089733,3641271,327641376,176900000,253900000,7.7e+07,36600000,4310000,0,4310000,7300000,157150000,193715619.978069,41.0440835266821,0.0287514769594328,0.0131546267221146,2.00479447972974,26.5363862983657,1.65600932471902,"HOLD",275,67.7339901477832,344,84.7290640394089,350,86.2068965517241
"FNAC DARTY","FNAC.PA",54.2000007629395,37,32.6199989318848,54.7000007629395,84530.8888888889,45.8013493068635,16683413,2387333376,5775900000,7149300000,1368500000,1568700000,432100000,-28900000,403200000,59750000,2320850000,904240997.328434,13.3670446655867,0.00835746156966416,0.16889136810694,3.58140147942151,15.1337405410617,1.46486488548485,"HOLD",326,80.2955665024631,292,71.9211822660099,349,85.9605911330049
"BIOSYNEX","ALBIO.PA",17.7999992370605,11.3000001907349,11.3000001907349,22.6000003814697,169608.507936508,16.5515873621381,4009000,187601888,28628560,69634604,41006044,11075405,1423000,-584000,839000,3107827,22057239,71360196.9413757,20.1184539704849,0.044630497216585,0.00447223644145841,0.775212521825892,22.9614444244727,1.57522114483283,"BUY",290.5,71.551724137931,326,80.2955665024631,347.5,85.5911330049261
"TOTAL PRODUCE PLC","T7O.IR",2.05999994277954,1.12864506244659,1.11274862289429,2.11999988555908,1500502.51587302,1.4772710128436,317055741,1165108992,1013856000,1565162000,458602000,130863000,58666500,-4088000,54578500,6779500,962210500,653134808.317925,17.2816854593337,0.00433150050921247,0.046844115335778,0.0213826754204713,96.3396722941109,1.82519731961971,"HOLD",253.5,62.4384236453202,363,89.4088669950739,347.5,85.5911330049261
"Tarkett S.A","TKTT.PA",13.3400001525879,9.58500003814697,8.63000011444092,16.25,93200.5317460317,13.2635316773066,32171763,1334744704,1566700000,2.337e+09,770300000,328600000,1.45e+08,-19250000,125750000,22900000,697950000,429171323.329021,10.8048275862069,0.00979888746255884,0.0942127731416719,0.711804323561628,18.741105822228,1.39175796551868,"BUY",343,84.4827586206897,267,65.7635467980296,346,85.2216748768473
"LINGOTES","LGT.MC",13.9499998092651,10.7600679397583,10.3791799545288,13.9499998092651,4152.29365079365,11.0933444537814,7287400,136814432,57022700,102162783,45140083,14862626,7182422,-1612789,5569633,2365498,26050202,101659228.610039,7.93920212429735,0.0231542047949105,0.040709396798139,0.324601092296292,42.9758252215976,1.29646019777627,"HOLD",382,94.0886699507389,225,55.4187192118227,345,84.9753694581281
"Solteq Oyj","SOLTEQ.HE",5.34999990463257,1.56527781486511,1.5361111164093,5.54166650772095,78678.4695652174,3.11679948309193,5056572,130748248,48172000,74681000,26509000,4877000,2071000,-814000,1257000,622000,16453000,27052659.7177677,23.2602607436021,0.0083287583187156,0.0096138955529255,0.123008235618913,43.4930220542889,3.41792354930527,"HOLD",197.5,48.6453201970443,406,100,344,84.7290640394089
"ELRINGKLINGER AG NA O.N.","ZIL2.DE",12.5200004577637,6.63000011444092,6.63000011444092,16.6599998474121,324472.587301587,12.9157143282512,50667083,1400175488,1188822000,2014555000,790746000,142540000,78439000,-15142000,63297000,3426000,381154000,634351902.35355,15.1560065783603,0.00170062371094361,0.0452064762899206,0.0676178654295137,185.158173483231,1.88838616012896,"HOLD",233,57.3891625615764,369,90.8866995073892,342.5,84.35960591133
"UMANIS","ALUMS.PA",9.27999973297119,5.67999982833862,5.03999996185303,9.39999961853027,10435.0158730159,7.10523812732999,5152349,233101024,165224000,236259000,71030000,20146000,9188500,-74000,9114500,1589000,55923500,47813797.3441744,17.9816074440877,0.00672566970993698,0.0391010723316256,0.308403021612084,30.0904954966485,1.6338028192662,"HOLD",261,64.2857142857143,341,83.9901477832512,342.5,84.35960591133
"JENSEN-GROUP","JEN.BR",28.2999992370605,21.1000003814697,19.2000007629395,28.7000007629395,2740.36507936508,23.2801587392413,3545916,188705776,142346000,278389000,137397000,70775000,15309500,-1376000,13933500,3061500,57570000,100349420.094681,9.29788693295013,0.0109972017572533,0.0738371675491269,0.863387626779653,32.7778605568123,1.34123216708157,"HOLD",357,87.9310344827586,244,60.0985221674877,341,83.9901477832512
"SYNERGIE","SDG.PA",30.3999996185303,20.75,20.75,32.9500007629395,5629.77777777778,28.5785715315077,7153658,613127872,553443000,1106303000,533492000,252150000,64103500,-1265500,62838000,4456000,503005500,217471200.471096,8.63358474966265,0.00402782962714555,0.102487593322132,0.622898103320008,48.8041293696356,1.46506022257977,"BUY",307.5,75.7389162561576,293,72.1674876847291,340,83.743842364532
"Taaleri Oyj","TAALA.HE",9.52000045776367,6.77821779251099,6.41025733947754,9.78000068664551,31571.2608695652,7.66210195292597,13551316,313838496,134781000,267990000,134343000,0,9075000,-239000,8836000,5889500,21915000,129008534.5233,14.8519008264463,0.0219765662897869,0.0281546085410759,0.434607236669856,21.9048364926225,1.40449905110485,"HOLD",330,81.2807881773399,270,66.5024630541872,339,83.4975369458128
"Wulff-Yhtiöt Oyj","WUF1V.HE",3.03999996185303,2.28083348274231,2.28083348274231,3.55999994277954,20733.1652173913,2.957804350231,1974984,29987512,21093000,35353000,13518000,480000,1439000,-331000,1108000,914000,15314000,6003951.28466034,14.6580958999305,0.0258535343535202,0.0369487138512858,0.462788559299721,6.56887449087565,1.3328460779162,"BUY",358,88.1773399014778,241,59.35960591133,337.5,83.128078817734
"MINCON GROUP PLC","MIO.IR",1.30999994277954,0.920000016689301,0.860000014305115,1.30999994277954,89164.8095238095,1.08928570529771,92294544,279743520,46163000,179099000,132936000,17045000,4812000,-1376500,3435500,4011500,32624500,120905847.358864,9.59330839567747,0.0223982266790993,0.0122808921543562,0.0434641076941666,30.1398098862929,1.42391295545155,"HOLD",321,79.064039408867,278,68.4729064039409,337.5,83.128078817734
"Consti Oyj","CONSTI.HE",13,8.46000003814697,8.46000003814697,13.9499998092651,16979.3130434783,10.8596521958061,2330684,102685176,95017000,128595000,33578000,24257000,3284000,-297000,2987000,2142000,78098000,30298892,28.9333130328867,0.0166569462265251,0.0290889115289631,0.919043508257662,14.1451409897292,1.53664301907585,"HOLD",283,69.7044334975369,313,77.0935960591133,336,82.7586206896552
"Uponor Oyj","UPONOR.HE",18.9200000762939,14.9704418182373,14.1234302520752,19.5600643157959,104309.608695652,17.4323735278586,43875986,1444250496,446500000,868400000,356800000,1.38e+08,78300000,-14200000,64100000,19900000,280500000,830133658.467472,5.70242656449553,0.0229157070474436,0.0443828824553161,0.453551060937981,41.715259219471,1.26382376058168,"BUY",389,95.8128078817734,205,50.4926108374384,335,82.512315270936
"Tulikivi Oyj A","TULAV.HE",0.291000008583069,0.171499997377396,0.142000004649162,0.46399998664856,356260.756521739,0.232069565550141,31544049,32085124,24700000,32600000,7900000,1300000,1100000,-4e+05,7e+05,3e+05,9300000,9179318.52974474,22.4545454545455,0.00920245398773006,0.0218169641482451,0.00951051020748795,30.5977284324825,1.69679307891012,"HOLD",242,59.6059113300493,350,86.2068965517241,334,82.2660098522168
"ORAPI","ORAP.PA",9.38000011444092,5.19999980926514,5.19999980926514,11.3000001907349,35181.873015873,8.1680952632238,1455753,121962368,180446000,228115000,46863000,19237000,2801500,-1401500,1400000,4399500,70176000,13654963.3065977,64.4104943780118,0.0192863248799947,0.0114789506218836,3.02214730108748,3.10375345075525,1.80384624201871,"HOLD",230,56.6502463054187,359,88.423645320197,333,82.0197044334975
"Fiskars Oyj Abp","FSKRS.HE",15.8599996566772,12.6332569122314,11.6131801605225,15.9288883209229,32716.2608695652,14.4719823256783,9042529,1433821312,580400000,1.342e+09,757800000,62500000,82500000,-9500000,7.3e+07,24700000,313300000,143414506.835494,7.03515151515152,0.0184053651266766,0.0509128992497497,2.73153671942882,5.80625533746939,1.25541653802051,"HOLD",380.5,93.7192118226601,204,50.2463054187192,332,81.7733990147783
"EUROGERM","ALGEM.PA",47.2000007629395,31.3999996185303,31.2000007629395,47.4000015258789,687.714285714286,37.5412700441149,626493,190685168,26681000,87492000,55843000,27383000,2323500,-269000,2054500,1297500,26813500,29570470.0779762,11.4831073811061,0.0148299273076396,0.0107743041661216,2.07105266938338,22.790343027342,1.503184755935,"HOLD",280,68.9655172413793,303,74.6305418719212,331,81.5270935960591
"NOVISOURCE","NOVI.AS",1.24000000953674,1,0.899999976158142,1.48000001907349,7438.34126984127,1.08992063384207,10152864,9364770,5688000,10431000,4743000,6170000,1547500,-3000,1544500,131500,3320000,12589551.4568253,3.67560581583199,0.0126066532451347,0.164926634610353,0.0129520103883988,95.7380338922073,1.24000000953674,"HOLD",386,95.0738916256158,196,48.2758620689655,330,81.2807881773399
"CFE","CFEB.BR",89,57.0999984741211,53.0999984741211,92.1999969482422,12246.9920634921,74.2269841451494,6828582,2849101312,3332535000,5137483000,1787113000,759695000,175039500,-39845500,135194000,27795000,865364500,607743798,19.0387598227829,0.00541023688058919,0.0474514540534528,4.07039118809732,21.8652202914193,1.55866904340351,"HOLD",258.5,63.6699507389163,321,79.064039408867,329,81.0344827586207
"ECOTEL COMMUNICATION AG","E4C.DE",13,6.94999980926514,6.5,14.6000003814697,2904.73015873016,9.48690475736346,554826,51841084,30543844,53927307,19832727,7758849,3755000,-5951000,-2196000,800354,29220285,7212738,8.13417949400799,0.0148413493000865,-0.0423602253378807,1.44253153240836,9.01193471888689,1.87050364845615,"HOLD",211,51.9704433497537,367,90.3940886699507,328,80.7881773399015
"GENERAL DE ALQUILER DE MAQUINA","GALQ.MC",1.51499998569489,0.944000005722046,0.839999973773956,1.53999996185303,76809.0396825397,1.15840475994443,33987962,282254336,191829000,273956000,81864000,20973000,9393500,-4137000,5256500,2597500,39020000,51491761.9437983,20.4214616490126,0.0094814495758443,0.0186232745774364,0.0764241174566454,19.8235849639262,1.60487285647429,"HOLD",246,60.5911330049261,331,81.5270935960591,327,80.5418719211823
"QUADIENT","QDT.PA",21.3799991607666,10.4799995422363,9.89999961853027,21.5799999237061,104267.706349206,15.3040079313611,28605686,1313885312,1.72e+09,2.96e+09,1.24e+09,5.14e+08,71150000,-35600000,35550000,9300000,272050000,611589542.673153,24.1742796907941,0.00314189189189189,0.0270571561119636,0.32511018963153,65.7623164164681,2.04007634490834,"HOLD",189.5,46.6748768472906,387,95.320197044335,326,80.2955665024631
"FLORIDIENNE","FLOB.BR",460,232,220,473.950012207031,107.269841269841,313.33888898577,140939,544328384,192071000,336026000,120390000,31421000,11840000,-3904000,7936000,1073500,87636500,64831940,16.2222128378378,0.00319469326778285,0.0145794344613857,7.61677037583635,60.3930507685142,1.98275862068966,"HOLD",196,48.2758620689655,380,93.5960591133005,324.5,79.9261083743842
"FRANCAISE ENERGIE","LFDE.PA",22.3999996185303,17.2999992370605,17.1499996185303,24.2000007629395,14223.1724137931,21.4212643195843,4632388,115812272,0,0,0,0,0,0,0,51000,2010000,103765489.432884,NA,Inf,0,0.0110094404872822,2034.61743986047,1.29479772291229,"BUY",353,86.9458128078818,223,54.9261083743842,324.5,79.9261083743842
"CATANA GROUP","CATG.PA",3.48000001907349,2.29999995231628,1.95000004768372,3.78999996185303,156747.46031746,2.86384126496693,21629354,101997496,60609000,98704000,35900000,35013000,3034500,-1600500,1434000,1597000,20411000,75270152.3325472,19.9733069698468,0.0161796887664127,0.0140591686682191,0.0738348449981446,47.132218116811,1.51304351792218,"HOLD",269,66.256157635468,306,75.3694581280788,322.5,79.4334975369458
"LECTRA","LSS.PA",27.5,21,18.3199996948242,32.8499984741211,18488.7777777778,23.5773809826563,23797382,775064512,148688000,340861000,192013000,134626000,17913000,-432000,17481000,6504000,65614000,654428005,8.30056383631999,0.0190810917060033,0.0225542515872537,0.273307374735591,100.61931196187,1.30952380952381,"HOLD",341,83.9901477832512,234,57.6354679802956,322.5,79.4334975369458
"VERBIO VER.BIOENERGIE  ON","VBK.DE",36.7000007629395,18.5108985900879,17.854061126709,42.7999992370605,214133.952380952,29.0554449898856,5753445,2090478976,138133000,571622000,431607000,101117000,6601000,-20421000,-13820000,12373000,218093000,211151435.88953,20.9260718073019,0.0216454230243063,-0.00661092513182969,2.1505376344086,17.0655003547668,1.98261584030239,"HOLD",192,47.2906403940887,379,93.3497536945813,320.5,78.9408866995074
"FOUNTAINE PAJOT","ALFPC.PA",94.4000015258789,62,54.7999992370605,102,2017.43650793651,79.0730160304478,775500,155240416,149292864,201360934,44820417,30032593,8471280,-5211160,3260120,1848174,48228800,73207201.1833191,17.623412754625,0.00917841392213646,0.0210004590557139,2.38320309477756,39.6105567891979,1.52258066977224,"HOLD",263,64.7783251231527,308,75.8620689655172,320.5,78.9408866995074
"THE BLOCKCHAIN GP","ALTBG.PA",1.96200001239777,0.739000022411346,0.739000022411346,2.29999995231628,1307649.01587302,1.4982301611749,19953238,70407400,12074000,13039000,185000,816000,286000,0,286000,119000,1509000,39148253.2033756,42.2167832167832,0.0091264667535854,0.00406207302073362,0.00596394429816354,328.976917675425,2.65493904316239,"HOLD",168,41.3793103448276,400,98.5221674876847,319,78.5714285714286
"MERCIALYS","MERY.PA",9.34000015258789,5.55999994277954,4.0019998550415,9.55500030517578,586969.563492064,6.5615555407509,72317911,2319514880,1828457000,2723575000,692925000,464611000,41341500,0,41341500,26309000,41718500,675449299.774837,44.2281242818959,0.00965973031768907,0.0178233389906082,0.363796459773292,25.6736972053228,1.67985615983993,"HOLD",218,53.6945812807882,349,85.9605911330049,318,78.3251231527094
"Keskisuomalainen Oyj A","KSLAV.HE",14.9499998092651,10.1047401428223,9.80000019073486,14.9499998092651,3431.30434782609,11.4836682029392,5375834,199234896,119200000,211600000,92600000,19800000,2250000,-350000,1900000,9450000,52850000,80368717.274641,52.9777777777778,0.0446597353497164,0.0095364820026307,1.75786677936856,8.50462616662868,1.47950363868433,"HOLD",265.5,65.3940886699507,296,72.9064039408867,317,78.0788177339901
"GK SOFTWARE  INH O.N.","GKS.DE",111,76.1999969482422,63.4000015258789,122,2780.19841269841,97.7420635526142,910857,258242080,61210000,107593000,45255000,11455000,2677000,-654000,2023000,3064000,29355000,101105127,22.8651475532312,0.0284776890689915,0.0078337349203507,3.36386501942676,32.9977568537859,1.45669297172538,"HOLD",273.5,67.3645320197044,287,70.6896551724138,316,77.8325123152709
"BERTRANDT AG O.N.","BDT.DE",46.5,32.4417381286621,28.7540473937988,54.6177368164062,8313.63492063492,40.8438721005879,4732334,595694720,487051000,890571000,403520000,190656000,60706000,-17272000,43434000,803000,201741000,220053531,8.02311138931901,0.000901668704684972,0.0729131861366842,0.169683712096399,274.039266500623,1.43333873837412,"HOLD",278.5,68.5960591133005,281,69.2118226600985,315,77.5862068965517
"Suominen Oyj","SUY1V.HE",5.73999977111816,4.72590589523315,4.47463083267212,5.97261714935303,109696.347826087,5.13393046337625,20927819,375161024,171499000,317381000,145882000,57877000,17854000,-4411000,13443000,7294000,111085000,120125676.270002,9.60563459168814,0.022981842013227,0.0358326135712861,0.34853130180455,16.4691083452156,1.21458190204504,"HOLD",369,90.8866995073892,187,46.0591133004926,314,77.3399014778325
"Qt Group Oyj","QTCOM.HE",89.4000015258789,46.5999984741211,46.2999992370605,94.4000015258789,95433.1612903226,67.2548385127898,8108542,2150572288,31538000,61416000,29878000,22046000,0,0,0,4462000,23819000,724903667.172653,Inf,0.0726520776344926,0,0.550283885808324,162.461601786789,1.91845503118474,"HOLD",183,45.0738916256158,372,91.6256157635468,312.5,76.9704433497537
"SMA SOLAR TECHNOL.AG","S92.DE",50.0999984741211,38.7000007629395,35.2000007629395,67.5999984741211,149196.53968254,51.4562698848664,11935065,1484496000,612049000,1051195000,439146000,195820000,51478000,-6729000,44749000,18851000,253017000,597946738.288536,11.8895256225961,0.0179329239579716,0.0301442375055238,1.57946353874068,31.7196296370769,1.29457357846098,"HOLD",333,82.0197044334975,222,54.679802955665,312.5,76.9704433497537
"VIRBAC","VIRP.PA",226.5,184,184,246.5,7475.97619047619,215.596031794472,4173971,1831348224,454283000,1111461000,622928000,181890000,41404500,-7193500,34211000,45155000,227945000,945404431.5,10.9718267338091,0.0406267066500759,0.0186807727507316,10.8182352009633,20.936871476027,1.23097826086957,"BUY",360.5,88.7931034482759,194,47.7832512315271,311,76.6009852216749
"DELTA PLUS GROUP","DLTA.PA",74,56.5999984741211,52.5999984741211,84,3188.99206349206,67.3428569067092,1934149,629876992,209249000,361533000,151885000,61302000,16633000,-933000,15700000,6647500,68480500,143127026,12.5803523116696,0.0183869798884196,0.0249255016446132,3.43691204762405,21.5309553967657,1.30742052994639,"HOLD",322.5,79.4334975369458,231,56.8965517241379,310,76.3546798029557
"Alma Media Oyj","ALMA.HE",9.11999988555908,7.12951993942261,7.12951993942261,9.4349889755249,15495.0442477876,8.49479795979188,19212330,762131008,129300000,333900000,183600000,4.8e+07,15300000,-1e+05,15200000,6400000,61900000,175216447.401323,8.45098039215686,0.0191674153938305,0.0199440776460312,0.333119408213371,27.3775699064568,1.27918849558582,"BUY",338,83.2512315270936,212,52.2167487684729,308.5,75.9852216748768
"DEOLEO SA","OLE.MC",0.39300000667572,0.28999999165535,0.239999994635582,0.39300000667572,4108880.07936508,0.268837301149255,179870001,574264000,420541000,852752000,215221000,72582000,20655000,-4663000,15992000,15152000,157411000,70688911.5937618,20.360251755023,0.0177683546916337,0.027847819121519,0.0842386163104541,4.66531887498428,1.35517247580745,"HOLD",296,72.9064039408867,254,62.5615763546798,308.5,75.9852216748768
"Atria Oyj A","ATRAV.HE",11.8400001525879,9.22000026702881,8.90999984741211,11.8400001525879,13521.7876106195,10.3337167891781,9370199,541700992,500651000,939535000,422822000,26576000,64921000,-10140000,54781000,6215000,398636000,110943157.589779,7.71169575330017,0.0066149744288398,0.101127745396486,0.663272999858381,17.850870086851,1.28416483835997,"HOLD",331,81.5270935960591,218,53.6945812807882,306.5,75.4926108374384
"HEIDELBERGER DRUCKMASCHINEN .O.N.","HDD.DE",1.14800000190735,0.564499974250793,0.479999989271164,1.49699997901917,1325096.03174603,0.899438092159846,251745000,470500000,2.189e+09,2.246e+09,5.7e+07,1.72e+08,25325000,-15474000,9851000,1.2e+07,4.85e+08,289003260.480165,86.436327739388,0.00534283170080142,0.0209373007438895,0.0476672823690639,24.0836050400138,2.03365820065976,"HOLD",163,40.1477832512315,386,95.0738916256158,306.5,75.4926108374384
"SIOEN","SIOE.BR",26.8999996185303,19,17.5499992370605,27,15029.8333333333,22.0511904822456,6792682,609976832,240069000,504552000,264483000,51109000,25366000,-2810500,22555500,1678500,129787000,182723143.208797,9.46420405266893,0.00332671359939114,0.0369776339308572,0.247104162980101,108.860973016859,1.41578945360686,"HOLD",271,66.7487684729064,276,67.9802955665025,305,75.1231527093596
"IVU TRAFFIC TECHN.AG O.N.","IVU.DE",18.5,16.0499992370605,13.3000001907349,19.8500003814697,22817.5793650794,17.2500000302754,11088153,300939680,62551000,125349000,62798000,31096000,18835000,-313000,18522000,5971000,35416000,205130830.5,3.32099814175737,0.0476350030714246,0.0615472177015673,0.538502670372604,34.3545185898509,1.1526480298692,"BUY",403,99.2610837438424,143,35.2216748768473,304,74.8768472906404
"AT & S Austria Technologie & Systemtechnik Aktiengesellschaft","ATS.VI",29.75,15.1199998855591,15.1199998855591,30.2999992370605,91029.7142857143,23.9497142700922,25097100,1557533440,1267268000,2004101000,736833000,393914000,92936000,-108645000,-15709000,22601000,346027000,746638725,13.6359214943617,0.011277375741043,-0.0100858187673967,0.900542293731148,33.0356499712402,1.96759260748499,"HOLD",169,41.6256157635468,376,92.6108374384236,303,74.6305418719212
"VETOQUINOL","VETO.PA",94.1999969482422,71.4000015258789,68.8000030517578,98.4000015258789,3325.01587301587,85.0746031261626,3879872,1074394624,130520000,506853000,376767000,101120000,15402000,-1952500,13449500,7525000,98058500,365483930.55957,8.47422412673679,0.0148465136834546,0.0125182123025962,1.93949697309602,48.5692930976173,1.31932766015557,"HOLD",303,74.6305418719212,236,58.128078817734,302,74.384236453202
"MLP SE  INH. O.N.","MLP.DE",7.03000020980835,5.75,4.68499994277954,7.19999980926514,42087.4444444444,5.72424602886987,77001626,122078304,0,0,429415000,0,0,0,0,24900000,2.42e+08,541321446.935584,NA,Inf,0,0.323369794814463,21.7398171460074,1.22260873214058,"HOLD",347,85.4679802955665,191,47.0443349753695,301,74.1379310344828
"VICAT","VCT.PA",40.1500015258789,28.5,25.0499992370605,41.2000007629395,32993.7142857143,33.8142856719002,17757449,3222105088,2831954000,5242647000,2176387000,422843000,154063500,-98436500,55627000,64492500,750733500,712961604.445717,18.3817322078234,0.0123015148645331,0.0172641793115843,3.63185612978531,11.054953745718,1.40877198336417,"HOLD",265.5,65.3940886699507,271,66.7487684729064,300,73.8916256157635
"WASHTEC AG O.N.","WSU.DE",49,37.5,34.1500015258789,52.4000015258789,7168.61904761905,45.1916667393276,11777382,709000128,164675000,255223000,90548000,15445000,12647000,-1670000,10977000,5263000,93924000,577091718,13.0208745156954,0.0206211822602195,0.0154823667394317,0.446873507202195,109.650715941478,1.30666666666667,"BUY",306,75.3694581280788,230,56.6502463054187,299,73.6453201970443
"Salvatore Ferragamo","SFER.MI",16.1499996185303,12.6499996185303,10.8999996185303,16.8799991607666,436147.857142857,14.8355555458674,47072483,3233186304,906568000,1616264000,693582000,327880000,81931000,-11882000,70049000,30066000,304599000,760220582.493273,11.0650181250076,0.018602159053224,0.0216656243759716,0.638717103578326,25.2850589534116,1.27667985024071,"BUY",326,80.2955665024631,209,51.4778325123153,298,73.3990147783251
"ELUMEO SE","ELB.DE",7.40000009536743,2.29999995231628,2.27999997138977,8.14999961853027,5952.3253968254,4.37674600926657,2591050,45418000,17715000,20779000,3064000,1164000,53000,-7000,46000,158000,10129000,19173770.2471018,334.245283018868,0.00760383079070215,0.00101281430269937,0.0609791397309971,121.35297624748,3.21739141251505,"HOLD",126,31.0344827586207,404,99.5073891625616,297,73.1527093596059
