"Ticker","Signal","Final_rank","Quality","Momentum","PER","MCap","ROA","FCF2EV","FCF2D","MomentumValue"
"ADM","BUY",42,8.5,178,18.6352356238299,29137054544.4056,0.023510002,95.0842750707071,23.4343434343434,0.293552645837043
"TAP","HOLD",40.5,167.5,9,18.4014869888476,9550822941,0.03185,15.0433821912733,6.94259496162919,-0.421713718613865
"WELL","BUY",39,17,157,25.142398838819,26111940868.0536,0.019,49.9927541774896,17.7830935774164,0.249327646619352
"PEG","HOLD",38,16,154,15.2015918762045,28954201303.2151,0.03216,213.855159887324,81.9107984225352,0.245699896834203
"EQR","HOLD",37,73,93,22.8919443306614,21440236464.4282,0.0252,27.2610386838449,7.67066823421451,0.0682365036453987
"WAB","HOLD",35,96.5,63,33.6634908234288,14676848285.7695,0.02865,26.4112314396337,6.0834202434473,-0.0793103514455482
"IFF","HOLD",33,120,37,35.607420706164,9815355144,0.03602,24.9777514588301,6.47920772819777,-0.222310474281346
"NUE","HOLD",32,104.5,50,39.7304967785558,16817310631.4415,0.04289,28.9299573701307,8.28852987786107,-0.127440381924148
"AVB","HOLD",31,66.5,86,34.0292101463501,22000059786.9995,0.02543,29.6549913202229,7.72523104214321,0.0462466756053572
"LYB","HOLD",29,51.5,95,27.6507573592455,24962394357,0.0431,49.046867750433,17.2194542537035,0.0701567343333591
"EVRG","HOLD",27.5,5,140,19.1889934829833,11981931646,0.02743,400.793908673213,187.142264663165,0.185674935214732
"RE","BUY",26,40,104,14.4663721303168,9364551371.57587,0.01367,49.3433960663717,5.21870396764347,0.0978589659045408
"KIM","HOLD",25,20,117,7.64734996551922,6353906872.1983,0.020179998,44.4328009591702,20.5125274009024,0.126990126975305
"SLG","HOLD",23,102,19,22.9311007531278,4349207942.38195,0.015829999,13.8227703524142,7.54772674922423,-0.301194273087308
"CI","HOLD",21,36,74,15.4990876773661,79492617585.0966,0.036429998,51.1464739041788,17.0731648667418,-0.000134919980578796
"BXP","HOLD",19,55.5,46,14.0643550321036,13985591719.3256,0.02607,31.4572664774537,14.9610473871602,-0.153261238671156
"FDX","HOLD",16,12,81,26.4507079919952,59914421913.6553,0.03477,323.411955711457,130.837937304284,0.0306146869741706
"FRT","HOLD",14,43,39,36.4196461780684,6335943607.13223,0.023239998,33.4772431286381,14.6158494798906,-0.211704032509576
"DISH","HOLD",13,61,18,13.5071282474184,8139729221.62451,0.04553,42.6683929481574,20.5635796762574,-0.310447780374953
"SPG","HOLD",12,65,13,19.6523512528447,26243859584.2287,0.043670002,38.0415047797815,18.9413200595852,-0.383109647651591
"UNM","HOLD",3,33,5,5.00214319601112,4729799846.3016,0.01289,30.1067752520902,17.1198375272359,-0.515959355477861
