"Ticker","Signal","Final_rank","Quality","Momentum","PER","MCap","ROA","FCF2EV","FCF2D","MomentumValue"
"LR.PA","HOLD",434,400,465,28.4156452662763,18502546731.0925,0.05373,23.6668008562048,5.78552970033177,0.254181159619899
"SOP.PA","HOLD",433,612.5,252,19.1634652081722,1980510623.22963,0.03862,8.9922571031841,2.51256890591333,-0.0947748872690847
"UCB.BR","SELL",432,356,505,21.8673746528929,9978197665.61774,0.05077,32.2040331741815,5.0917514384874,0.346598322493979
"IPN.PA","SELL",430,771,84,10.7534248897837,2460056367.63161,0.10443,11.1083003295054,2.04008911424829,-0.385473649044051
"HOMI.BR","HOLD",429,266.5,587,13.0334486735871,260396974,0.0868158499551762,45.9804573043114,21.4958228687038,0.588434568766698
"CTH1V.HE","HOLD",428,799,54,1.4497974014454,14635927.3100426,0.269870609981516,5.654757,3.3,-0.436384659342916
"SBT.PA","HOLD",423,477.5,368,25.8571420397077,198070049.43831,0.05666,25.270908296365,3.75458518175197,0.0719686200720171
"OHB.DE","SELL",422,519,326,27.4471411410028,169373127.763226,0.02394,6.82072434553203,2.12069606980992,0.01037850183827
"VIV.PA","HOLD",417,363,473,18.5760726234228,22778022912.8723,0.02716,16.4873215282938,3.13215238966304,0.276065507333474
"ASY.PA","BUY",415.5,539,296,29.2882151475726,152567039.118713,0.02316,6.69535851162791,1.70017889087657,-0.0302239756234994
"ALMDG.PA","BUY",414,596.5,236,21.7861972201446,NA,0.10426,44.854322750725,1.72786502466765,-0.121367495284121
"V3V.DE","HOLD",412,528,303,30.1670142155848,28597113.1725283,0.03198,14.598310824165,1.5165689439357,-0.022069781793827
"TIETO.HE","HOLD",410.5,442,385,32.1303250496848,1446667250.40257,0.02931,11.5959223479469,3.41858353845223,0.0947034901214405
"AGFB.BR","HOLD",410.5,542,285,1.05114439915519,541421824.164033,0.0134000005,1.20619165109034,0.771028037383178,-0.0536862392481597
"DPW.DE","BUY",408.5,360,466,20.3974174730706,40265408226.7151,0.04008,19.62518917728,5.79167410102211,0.257739944814191
"HUH1V.HE","HOLD",407,347,478,22.0591708753236,2853623788.96042,0.04602,25.088723179499,6.04624623470376,0.279776090163457
"BRNL.AS","HOLD",405,777.5,45,29.28571577196,181820911.787384,0.04171,4.38673492394704,0.448047793337885,-0.465642492428207
"CAP.PA","HOLD",404,379,443,23.3228225427368,19951541541.7333,0.05481,23.3312908191229,7.36120399317292,0.216550066182431
"A3M.MC","HOLD",403,759,62,10.0000001382137,306675454.988674,0.05584,6.26912623552669,1.82502643452447,-0.429103318599183
"TFI.PA","HOLD",402,666,154,27.7884611716637,736057659.4343,0.03543,7.7825107790891,1.30460359026908,-0.250579872473473
"GLOG.BR","HOLD",401,416,402,6.70588250253715,16703793.3726311,0.03541,29.8938079925685,1.55876242531437,0.125827853258574
"BRILL.AS","HOLD",399,724,88,16.77908905441,22350644.771553,0.047989998,8.21111465371087,1.34477086970824,-0.382938388055118
"ABIO.PA","HOLD",398,129,681,25.8146974606255,957350634.958443,0.042659998,64.7105188979543,28.9286766825695,1.2263375710298
"NEDSE.AS","HOLD",397,600,209,35.6000006198883,2829292.24926531,0.01556,5.57361272797827,0,-0.154761865692817
"FAGR.BR","HOLD",396,227.5,581,24.4981418311817,1201342760.46644,0.07114,74.8195656137579,17.5705876148895,0.57436656455941
"VIL.PA","BUY",394,372.5,432,7.29696967385032,113719852.459695,0.02806,8.2141712476919,6.7268794513321,0.197306236437392
"PSG.MC","HOLD",391.5,780,17,2.71991469735663,412442121.229207,0.0994,4.30329574119818,3.71115120689546,-0.602882876500491
"CIE.MC","HOLD",390,503,292,15.7073845609951,1082326820.40422,0.05254,14.0640008811813,5.43823489600225,-0.0370424834832684
"ENEL.MI","HOLD",389,139.5,655,18.6761901492164,60919408021.6033,0.040549997,49.7638921339967,20.6285238129353,0.966672822380114
"TESB.BR","HOLD",387,508,284,11.6677232837858,825766002.080177,0.05578,17.3289198619102,4.55880322209436,-0.0537634397575738
"ACCB.BR","HOLD",386,312,477,7.14285724929401,NA,0.041789997,19.7580187717376,8.33064938777455,0.278480998332484
"RAIVV.HE","HOLD",384.5,440,347,24.6308729952614,475794223.891068,0.057979997,77.5838926174497,1.8255033557047,0.0435909284319389
"LIN.PA","HOLD",381.5,521,264,13.7254901960784,96705455,0.05678,15.8644832983784,4.98490971405187,-0.0740236404013985
"ALVDM.PA","HOLD",381.5,650,135,24.0995762711864,98327684,0.03364,7.62558142630042,1.42781618544124,-0.283192162174243
"WDP.BR","HOLD",379.5,94,689,15.1713062915353,4785271855.5448,0.03018,61.8985758130195,18.5255005786752,1.36743220247318
"GKS.DE","HOLD",378,474.5,306,35.3235386058143,102926841,0.07102,31.8510683205114,3.94952816481348,-0.0175438596491224
"SHUR.BR","BUY",377,157.5,622,12.1230773925781,971444979.822014,0.03033,40.8319135106002,7.02525464592702,0.720552630535609
"REE.MC","SELL",372,364.5,409,12.0565215401028,5984723856.95486,0.05,18.4310959868228,9.03062424754505,0.154526666003416
"MUN.PA","HOLD",371,596.5,174,15.2777781089147,24072409.3217554,0.02555,2.39806611700867,1.83589284303137,-0.209964386542196
"DRI.DE","HOLD",368.5,758,10,11.954081788355,1013224950.86726,0.072069995,21.3014326686872,0,-0.674426860395553
"MMT.PA","HOLD",368.5,616,152,8.49230741843199,910375074.160534,0.082229994,20.6066213510942,3.33396764985728,-0.25439740130667
"MONT.BR","HOLD",368.5,68,700,9.56977071036474,1281986462.0224,0.03261,132.255995839293,35.0800301651281,1.60664762363957
"KCR.HE","HOLD",365.5,490,276,23.8831160904525,1868728439.59818,0.03437,11.0217800186741,3.64394646747588,-0.0606951123308752
"NELES.HE","SELL",365.5,634,132,0.699644696031577,952761220.304127,0.01931,1.32846177932219,0.176232830459904,-0.284530868509259
"APETIT.HE","HOLD",362,474.5,288,23.6381315535608,66975633.597187,0.01594,6.09814093428345,1.37450514647664,-0.0398176112559258
"KRZ.IR","HOLD",361,240,522,31.9839990234375,15411132108.4543,0.04797,55.57708647851,6.91336275215392,0.396402740982766
"ENENTO.HE","SELL",359.5,229,528,39.2592583173587,687845495.097343,0.03173,29.8153814257127,5.55066732277007,0.420938530378708
"ALWIT.PA","HOLD",357,409,346,15.4923411897288,16826788.0186749,0.07774,34.8981010590015,6.1446293494705,0.0424403412838661
"LACR.PA","HOLD",354,501.5,249,14.4776772977368,32431735.4816437,0.03479,9.2519018250472,4.04913992028529,-0.0998533751118028
"GCO.MC","HOLD",353,513,237,11.0991377940123,1259089422.35616,0.01742,7.67933827423702,0.542289956018674,-0.120742535931751
"CTT.LS","HOLD",352,551,198,35.7142857142857,300404997.5,0.01272,0.376913156397286,0.633529094575651,-0.169099675013146
"ALBLD.PA","HOLD",351,578,168,38.86925795053,42932208,0.046729997,24.4307015284194,1.06788111207109,-0.22519682674253
"KBX.DE","HOLD",348,234,502,32.4738464355469,5041112444.57011,0.07441,98.4340162125075,14.03551785306,0.342958784223471
"HNR1.DE","HOLD",346,304.5,427,17.8294577521614,8430526728.57794,0.01212,11.400126047539,2.04386548729033,0.183699767312895
"ATRAV.HE","HOLD",343.5,487,242,14.1409141908323,121026180.840786,0.0271,7.578249982195,3.10661633786767,-0.114237698984991
"RRTL.DE","HOLD",342,583,145,15.7635134619636,1719210977.71782,0.05914,19.3014806162897,2.97720959725324,-0.262547301518308
"IBE.MC","HOLD",341,58,667,19.2343176950828,60146115174.7779,0.02829,74.275828958532,27.3145987712206,1.08639552988548
"DTE.DE","HOLD",340,223,500,22.7039270890803,60922116951.634,0.03896,24.1968904047154,14.4962403053637,0.333159114106041
"UTDI.DE","HOLD",338.5,610,109,17.1994340133127,3433942211.6297,0.04918,14.3749495530634,2.45682101807629,-0.329944600905493
"AM1.HE","BUY",336.5,242,475,22.717947837634,1068535361.99452,0.030199999,19.8424098915648,7.42882525320316,0.277835260017969
"ALDEL.PA","HOLD",330,326,382,30.8143800440205,30936906,0.027579999,11.1646648701854,6.21793361625224,0.0918627144297977
"FME.DE","SELL",327,512,194,14.4848486389777,11371345997.5593,0.0454,11.9769764134015,5.07302736833448,-0.170486929565935
"FLUX.BR","HOLD",327,196,510,31.9849482596425,238901272,0.0311,22.4925498630748,10.8563495747566,0.365990086758778
"OPN.PA","HOLD",327,686,20,35.6204387915395,32867679.1707802,0.03428,4.75507852147852,1.34265734265734,-0.576234945593831
"ALMOU.PA","HOLD",325,122.5,582,9.2995170617833,NA,0.03333,39.2104983592823,26.8329260629756,0.575931227785315
"TWEKA.AS","HOLD",323.5,508,196,17.8719721863427,1510085873.84701,0.03844,13.4174495331588,3.2325591620716,-0.169702651542895
"FFARM.AS","HOLD",321,621.5,81,19.0243903768187,173455568.951869,0.041220002,10.6981642744715,2.19650905043452,-0.386963699009041
"CCEP.AS","HOLD",320,203,494,38.6697261705311,8559819696.57539,0.02884,24.6987904575425,6.89152559306513,0.314401127852334
"BSGR.AS","HOLD",319,661.5,34,31.4615396352915,220681684.233093,0.04201,7.99145818289165,2.30664368637684,-0.503595957955666
"ACG1V.HE","HOLD",316,48,644,23.727812005218,5260779.45027351,0.011729999,40.6839215155616,7.99188092016238,0.86580502527451
"CCEP.MC","HOLD",316,204,488,38.7155970302197,8569973538.5377,0.02884,24.4788407087803,6.89152559306513,0.293206038457486
"LOUP.PA","HOLD",316,537,155,11.5702479338843,NA,0.04437,13.3812764421315,3.78600348895614,-0.24722418512845
"ENG.MC","SELL",313.5,369.5,322,10.3548001020383,3715325330.86963,0.040209997,14.4808970555212,8.00799125692478,0.00156221243251209
"TTK.DE","HOLD",313.5,645.5,46,16.9408366105601,383377675.725708,0.03137,8.22292349911437,0.955105097795673,-0.465182606732865
"TES.PA","HOLD",312,520,171,12.8586609989373,101884178,0.03612,7.98191755509243,4.54467219910769,-0.21444420892936
"KSC.DE","HOLD",310.5,603,87,26.4321619541801,84225117.2049427,0.046796430069709,12.0982513802537,3.05023625963691,-0.383201686579905
"ALMGI.PA","HOLD",308.5,116,573,9.50184519440485,7167069.73271942,0.056479998,299.657743589744,108.06864957265,0.563291114886742
"LGT.MC","HOLD",306,559.5,129,22.156863119088,84063198.7189188,0.04324,14.7286896424501,2.88208268267444,-0.288849907270257
"TKA.VI","HOLD",306,410.5,278,10.7521366869283,857014300.032464,0.047930002,15.5585249781354,7.28041906040535,-0.0600394437444117
"FNTN.DE","BUY",302.5,562,125,12.0171233399274,1902583036.55333,0.03475,7.36286458463394,3.80312669879233,-0.297376414031308
"VMX.PA","BUY",301,281.5,405,8.35164824684898,186687230.617384,0.03244,21.3979825757645,5.48319025553725,0.143581003140318
"POST.VI","HOLD",297,290,394,19.4299019929488,1063825753.20087,0.03853,33.3815399104991,4.52323580034423,0.118037900402951
"KGX.DE","HOLD",294.5,308,371,32.4096396855451,4905636323.02179,0.01943,12.1956398969673,3.52699309021307,0.080739020299059
"KOJAMO.HE","SELL",294.5,26,653,12.5434440082472,3162210735.94881,0.019989999,66.9171574895397,30.0595615850357,0.95637437069325
"WAC.DE","HOLD",292,589,89,28.1469125381495,416013872.220184,0.026870001,5.2561711110681,1.81922485349417,-0.3774613210378
"ITE.PA","HOLD",291,471,206,28.4482754510024,5042017.12714481,0.01911,3.9948916813103,2.4715360896522,-0.158183413601839
"TTALO.HE","HOLD",290,268.5,407,31.8333334392971,789705760.548698,0.03082,20.0774467889096,5.8713209518697,0.153777134901203
"AED.BR","HOLD",288,74,601,24.5882072093578,2830449888,0.02813,60.4871376907486,23.1391345048154,0.649047324932679
"ANA.MC","HOLD",288,21,654,19.1391669865831,3213603051.56644,0.01243,40.494177212691,23.8196473035744,0.958237108975632
"KMR.IR","HOLD",286,117,557,14.1935486947336,479325410.789098,0.03081,48.6171408899217,12.8332903003701,0.494873064049722
"COMB.BR","HOLD",284,366,301,6.90157585982133,301282200,0.018380001,9.97063676057581,2.64573830618505,-0.0242747888848253
"EXL1V.HE","HOLD",282.5,154,512,18.5462556746563,91670873.1706333,0.064619996,143.530854054054,46.6389189189189,0.368010865384377
"GXI.DE","SELL",281,122.5,542,30.3546093879862,2687839952.0874,0.03641,62.5900996631496,17.9898412718519,0.461578744781762
"KWS.DE","HOLD",280,264.5,399,25.1294453060952,722786094.299011,0.03611,23.5298802219529,6.83956272721475,0.122016951551256
"IEP.BR","HOLD",279,105,558,20.000000838395,NA,0.02459,35.7822951921058,12.2365455945133,0.495934905138482
"PUB.PA","HOLD",277.5,479,181,20.3949583678686,10502258761.8862,0.02774,7.42687993102966,3.48782609388983,-0.192637982458731
"NEWAY.AS","BUY",277.5,584,76,25.1176469466266,42233860.9913473,0.019340001,3.10780349213366,0.906246860495489,-0.405248099944366
"CPINV.BR","HOLD",274,79,576,21.0330584817681,NA,0.027449999,55.7490700465914,21.2195271868184,0.567739365237015
"CRI.PA","HOLD",274,470,185,12.5139662673353,370111206.497044,0.045050003,11.9670160544218,6.70238095238095,-0.188207259756581
"GBT.PA","HOLD",272,604,50,13.8981441042073,166275111.944447,0.03442,5.61092444821802,3.25665486289411,-0.444253788910569
"ANDR.VI","HOLD",268.5,385,263,18.0627563532074,2692772837.4762,0.032309998,13.2256277851916,5.01038685186368,-0.076865935846416
"CAI.VI","HOLD",264.5,37,607,18.4867390728344,2189932531.4518,0.01849,43.8953378257041,21.3453671684988,0.668541856122001
"FORTUM.HE","HOLD",264.5,103,541,10.1921184896836,8675902440.59546,0.01328,21.9495594666667,7.80530269090909,0.458418378425326
"ALM.MC","BUY",263,130,513,26.0613212045634,816085211.286507,0.02884,42.2440776388249,9.03558899754479,0.377587941079732
"FEV.DE","BUY",262,445,197,13.0305286671631,NA,0.04599,21.8033857092475,3.91858866281449,-0.169637705762127
"AZM.MI","HOLD",260.5,159,480,7.43158726695928,NA,0.03809,99,7.01186257078652,0.282282784686808
"SIE.DE","HOLD",260.5,167,472,24.0835535109021,102388861702.334,0.02338,22.0639399916406,7.00372479102276,0.270091444200178
"COFB.BR","HOLD",259,118,519,20.6066432188227,3286771359.36276,0.02611,32.9956617651417,11.9188905839749,0.392176080746512
"APAM.MC","HOLD",256,297.5,336,15.8219185049675,1633416560.48061,0.02479,21.0283428886546,3.082502087688,0.0276626716969353
"INTO.BR","HOLD",256,172.5,461,9.35863907632612,494653491.19397,0.025929999,20.793710394604,8.96219345692007,0.2485323097806
"TRN.MI","HOLD",253,75.5,556,14.9818185087922,8012263542.67344,0.04107,235.12394749354,135.776049612403,0.49449091802498
"ALO.PA","HOLD",252,80,551,22.9666667514377,8531890696.97161,0.01993,45.7748175841584,8.43564356435644,0.483653173181583
"KSLAV.HE","HOLD",250.5,162,468,15.5660375109259,70658767.3790083,0.022330001,20.6737091553726,7.92588780236747,0.260811858922684
"CEV.DE","HOLD",248.5,277.5,352,8.45349458265121,148560472.839415,0.04191,19.3512444242899,12.4006096054747,0.0484725690566679
"SOW.DE","HOLD",248.5,424.5,205,28.5581396531689,1804936057.11588,0.03923,25.3286972876697,2.56942226382141,-0.158984453653401
"BPOST.BR","BUY",247,605,23,10.9451224164265,888855075.454531,0.03902,6.46805212433645,3.80024838642529,-0.548127238870289
"CATR.PA","HOLD",246,135,490,33.5164835164835,99564079281,0.03952,59.531670887737,17.5768364394687,0.301072050334444
"JMT.LS","HOLD",244.5,392,229,23.5779823513206,3127836916.95409,0.04711,20.9210345103587,5.60175635130007,-0.134226767927898
"APAM.AS","HOLD",243,297.5,321,15.8447492068217,1635773546.86531,0.02479,21.0283428886546,3.082502087688,0.00118701304878788
"FGR.PA","BUY",242,358,260,18.7041519134877,NA,0.022769999,0,13.3799596074918,-0.0832885206398146
"PHARM.AS","HOLD",241,399,218,20.7547174309785,685149881.350223,0.16052,43.0947417748952,8.16853809067638,-0.147230338938429
"RUI.PA","HOLD",240,492,122,13.2403205735866,3584000715.76031,0.04065,12.0940599330792,4.36247903691597,-0.300868745020851
"SRG.MI","HOLD",239,98,514,13.3003096093334,8757283749.00016,0.03803,83.8935876832611,49.2274515702058,0.379968753154787
"ENO.MC","BUY",237.5,389,220,7.14769660618893,383667805.736382,0.0424191506301599,13.0734415555536,8.30523120713733,-0.145279015062569
"CFN.LS","HOLD",237.5,577,32,8.21428586329733,6392692.79596692,0.040900003,5.7327467947965,5.20798058511752,-0.510964901818014
"LEG.DE","HOLD",236,28,580,8.14836149727392,8144862682.80125,0.02042,63.101944338661,27.5460145788856,0.573540323648562
"HEXA.PA","BUY",235,454,153,15.2819629789066,110575897,0.02535,7.02897787415314,3.81425296433466,-0.251862282373643
"RAM.LS","HOLD",234,467,139,18.3650187213158,28028098.3272724,0.027,8.08053404689124,3.35499448594493,-0.27749579832693
"JEN.BR","HOLD",233,514,90,38.2947976878613,93973001.5,0.02083,6.58860881158993,1.59712642554531,-0.376977328950736
"ACS.MC","BUY",231.5,222,373,11.2973696623218,5991655832.77948,0.02256,10.4539788497593,11.4208007871081,0.0824242885433661
"GRF.MC","SELL",231.5,205,390,20.8408405353596,11519506542.1092,0.04269,36.5664665294315,11.2802250091956,0.114268369552469
"KPN.AS","HOLD",226,169,419,20.8307688052838,9082546496.23357,0.049060002,49.2692092500069,20.5257136720519,0.167871249880154
"COL.MC","BUY",223.5,285.5,300,9.35185176354867,2975941887.3402,0.0661359254893269,32.0089923997357,17.0366861219236,-0.0246027441819374
"LAT1V.HE","HOLD",223.5,288.5,297,27.1200008392334,333131771.148824,0.02997,18.4410311111111,5.18611111111111,-0.0276435515715705
"CENER.BR","HOLD",222,199,386,15.079364890144,65274100.180918,0.03801,26.5849427536089,15.7804869028491,0.0985074374584931
"TNET.BR","HOLD",220,361,223,10.6615040063012,1391037299.02518,0.06389,21.8939134625254,13.1259503576604,-0.140949704135386
"MCM.MC","BUY",217,558,24,10.7444359171144,239225504,0.0970641665965419,25.7608232001429,4.33734294051093,-0.547933645436298
"ALQWA.PA","HOLD",216,185,396,7.68828441907172,NA,0.032360002,27.2604717823265,9.36475022470973,0.120763941721919
"GL9.IR","HOLD",215,430.5,150,22.119341563786,2145775647.75,0.02875,13.4912570416661,2.85730230680829,-0.255862472812448
"UPM.HE","HOLD",212.5,143,433,30.0952384585426,16405928902.4495,0.03609,72.6915430927835,8.42061855670103,0.20078420542215
"CPX.DE","BUY",206,344.5,224,19.5714282989502,46990999.3457794,0.0571805248768497,96.4723502304147,3.61981566820277,-0.139987473521021
"ALTR.LS","HOLD",202,65.5,497,35.9821433112735,374411932.290453,0.015620001,28.1157816909064,11.902004988801,0.324713537222943
"LNSX.DE","HOLD",201,256,302,37.981650151244,27586822.8703289,0.0162,7.59661694637492,5.86756661406331,-0.024253677665988
"LXS.DE","HOLD",198,266.5,287,6.34060590371463,5143537088.36178,0.03075,16.5419357213936,7.35128324127533,-0.0478160250296351
"PSM.DE","HOLD",193,451,85,18.6388578948807,3150959752.1533,0.053990003,14.6571324533032,8.01279972649644,-0.384145413115793
"VPK.AS","SELL",191,119,411,16.6148016490888,2414007203.35796,0.03175,48.236658130031,16.4563473436532,0.155364819843449
"CBOT.PA","HOLD",191,171,359,12.9347823668217,121572677.766652,0.02611,17.8200871050158,12.304099760395,0.0592556971100642
"PIC.BR","HOLD",189,371,158,21.7578374467602,133649519.760818,0.03125,16.9654738540637,4.00474589677675,-0.241817189783585
"IVX.DE","HOLD",188,283.5,244,22.7870289219982,21669856,0.033970002,27.6657222535289,4.36243152202872,-0.109375043073668
"EN.PA","BUY",186,259,268,18.3387985646399,7617272888.14238,0.0191,11.2902588551049,4.92655719513491,-0.0706870700454185
"MVV1.DE","HOLD",186,132,395,16.1910304234482,77447934.4745293,0.028859999,30.7495991729834,15.5603677945616,0.120668490511908
"SESG.PA","HOLD",184,430.5,95,12.2066423901773,NA,0.01752,0,4.54266986648953,-0.361533628748278
"STEAV.HE","HOLD",182,70,448,20.9493661228615,10184471469.9054,0.02066,43.5443857336745,12.6531417167273,0.218380122688677
"NOS.LS","SELL",180.5,374.5,143,17.2298132262615,673692307.984942,0.036199998,12.9088535814183,7.07540042378248,-0.264476541812709
"SPI.VI","HOLD",180.5,11.5,506,16.0589323518026,694940770.080872,0.01482,77.7882499869285,44.5608041888571,0.350736571157152
"GYC.DE","HOLD",179,63,454,9.35172420808639,2150039390.6893,0.018170001,28.9054406211195,17.7528149471331,0.234428922913179
"SOG.PA","HOLD",178,498,18,10.4415274463007,14169505,0.01563,1.88906463921834,1.53663514448956,-0.597486849711154
"A2A.MI","HOLD",176,149,365,12.1260871057925,2107784879.42659,0.03531,37.4165463550138,16.8796779322391,0.0675582474498995
"RENE.LS","HOLD",176,99,415,13.8414632983324,869429051.614695,0.02484,30.5582349006422,20.0278318533484,0.163363391921144
"ASC.BR","HOLD",176,136,378,33.4522122153202,261535232.108978,0.03293,35.0904016476194,18.7761314864919,0.0851878796575789
"REC.BR","HOLD",174,9,503,10.1838527347068,509317201.069807,0.01657,147.382533203625,49.4977199324151,0.345136950993381
"ALBI.PA","HOLD",173,51,459,14.1059610227875,NA,0.02086,37.1151786216596,29.0697946554149,0.239008192850062
"EBRO.MC","HOLD",171.5,155,354,19.3702498942322,771113776.035439,0.0324073237918069,34.1858686033827,10.5358172044067,0.0512011399515093
"STERV.HE","HOLD",171.5,71,438,20.6645579277715,10046012820.5946,0.02066,43.1982022279066,12.6531417167273,0.205156708437807
"CA.PA","HOLD",170,332.5,175,18.1698109368858,9575515862.61555,0.027590001,10.3622850967946,6.83251455960764,-0.205617286698315
"ATO.PA","SELL",168,324,179,12.8061836596476,6180906946.05073,0.02454,9.83607982358319,5.56108223560829,-0.196104244175525
"BLC.PA","BUY",166.5,125,372,32.298923369221,168893589,0.04671,87.7227232687716,40.6325285221544,0.0814975987590736
"DWNI.DE","HOLD",162.5,8,484,11.6026216154124,13385690899.6444,0.01635,210.838323172742,98.6814720644462,0.285711252047682
"PROX.BR","HOLD",162.5,315,177,12.310030974878,2294614780.26494,0.03812,20.3620636470632,6.83612998305944,-0.200442295355477
"C5H.IR","HOLD",162.5,433,59,20.5681811679493,526974708.510478,0.02615,9.21676110299451,3.50842358422133,-0.432093367598316
"SIOE.BR","HOLD",160,306.5,183,17.4365642401175,183279084.382431,0.04445,25.3407537445831,7.12425745281098,-0.190556547953353
"DG.PA","BUY",158.5,151,338,39.1090913252397,39238650913.9674,0.01811,16.7969759945327,7.66088855343348,0.0319120336487313
"EVK.DE","HOLD",156.5,152,332,23.5160197214574,5310479868.37416,0.02922,30.568958318206,8.80862958887013,0.0208764559606707
"HO.PA","HOLD",156.5,252,232,26.5000008247994,7791111601.85449,0.01857,12.3844964094732,4.55135219155311,-0.127025666174703
"HYDRA.AS","HOLD",155,62,421,33.7202874516307,12950605,0.02335,46.585245511127,20.405677696682,0.172360722982016
"ORP.PA","HOLD",154,59,423,34.4579159532157,6419051272.68965,0.017439999,28.9731423948769,18.1747115689591,0.179745300287172
"MAN.PA","HOLD",152,219,253,15.0920251639587,148598446.344803,0.051409997,61.0062764457721,9.10955637659513,-0.0923327437333643
"GLINT.LS","HOLD",150.5,359,111,13.5999997456868,3655237.04764891,0.02316,7.115224316696,5.53074100040837,-0.326771660010424
"RET.BR","HOLD",149,108,361,13.1058872477637,761852133,0.03287,47.6874453368965,25.8527504262488,0.0638692217123831
"PAR.PA","SELL",148,138,330,11.2021857923497,19440826.5,0.02661,26.1247326559738,11.4481436513515,0.0182479264832094
"JEN.DE","BUY",146,124,341,31.5065236843919,1365363040.06584,0.03381,63.4358514789709,11.34233063537,0.035772489810743
"TITC.BR","HOLD",146,323,142,17.0940170940171,536406836,0.03267,13.6850738678253,7.30529798202703,-0.268755930124455
"VCT.PA","HOLD",142.5,383,80,11.4841494161732,738581346.169304,0.03276,12.0818768857936,6.06091170232726,-0.393291820666743
"ORA.PA","HOLD",140,276,184,5.6000001968876,18250351439.411,0.033210002,14.6066497865575,10.4815702587328,-0.188737597120609
"MF.PA","BUY",137,306.5,151,26.1169324181584,2438694245.01178,0.02069,7.43006216048765,6.16850366045481,-0.255541694884028
"IMDA.PA","HOLD",136,7,450,4.39324122603222,119562358.794735,0.01343,102.847701784294,43.3576542788953,0.223838420003874
"JUN3.DE","BUY",135,148,308,25.7575763080371,1713606462.62123,0.0338477937998252,35.0835896700504,16.243379850812,-0.0148679590475871
"NXI.PA","HOLD",133.5,224.5,231,18.9065416282582,1623885894.19477,0.02489,13.1306439937424,9.40277696514846,-0.128170948923555
"SAVE.PA","HOLD",133.5,291.5,164,11.7445182982118,244291056.348724,0.02833,11.0701435476661,8.46923526097989,-0.23316425735263
"TOUP.PA","HOLD",131,295,159,30.6250005960464,43410022.044878,0.027379999,10.2669063081762,8.3398332072267,-0.241121492494984
"FLY.PA","HOLD",130,18,434,10.2912618890164,134873781.964134,0.0129700005,51.4751438086588,18.5200666061157,0.20164732319142
"DAI.DE","HOLD",129,134,311,19.5427728613569,53441055068.75,0.01615,14.702070978557,11.1429715493353,-0.012273543237561
"ALHRG.PA","HOLD",128,303,141,19.0942477129372,26092997.4380569,0.011770001,5.08676403715248,4.30270803315219,-0.273065246142792
"FCC.MC","HOLD",123,144,286,19.3110244480644,738264285.528798,0.02858,25.469874539527,14.5329082165257,-0.0535107157288883
"FRE.DE","SELL",120,354.5,70,10.9012607279942,14422578238.1687,0.04197,16.2534490722197,8.26280421959435,-0.413456948906499
"IRES.IR","HOLD",119,39,384,13.42342350934,639014413.280011,0.02202,56.9510954045734,23.775025944377,0.0942834128099412
"HAL.AS","HOLD",118,188,233,19.8951315433345,NA,0.01359,16.9674420142027,4.07230471271788,-0.123927938437863
"ALUMS.PA","HOLD",117,328.5,91,21.282051771115,42764497.6827326,0.05152,23.4075614776297,9.06987325316867,-0.375486783137221
"BON.PA","HOLD",116,339.5,77,11.7380948293777,244693442.279835,0.03147,12.629064197065,6.90672466409152,-0.402193479303166
"GBLB.BR","HOLD",115,115,299,27.9360774097618,5919423192.48584,0.0226275145696534,27.5446589954338,10.6522542465753,-0.0258422357919418
"VOC.MC","HOLD",114,243,170,17.500000504347,56080304.0762247,0.02404,15.9156576081688,5.82175978285456,-0.220979607326629
"FPH.DE","HOLD",113,211,201,17.9428577423096,21627981.6025686,0.04518,25.9688428446005,27.2589991220369,-0.167171641974751
"SQI.PA","HOLD",112,376,30,31.5789461516117,46410089.4117126,0.02557,8.14805527913434,5.26271116382639,-0.518438316007949
"MDM.PA","BUY",111,384,21,19.8408488569588,484179264.274624,0.02606,7.08409314603706,5.90353028744944,-0.569894219328493
"DMRE.DE","HOLD",109.5,34,370,7.8571425344711,33243526.0947776,0.0253,86.4288828281789,59.4498710441002,0.0794439396761588
"CATG.PA","HOLD",108,168,235,18.2258070156138,73323512.3290095,0.052210003,67.7274969574036,19.7572684246112,-0.122399364302072
"ASP.PA","HOLD",107,349.5,53,20.6140342511629,19115491.4242573,0.01888,5.9277315048023,4.74923175184681,-0.438548411645477
"LNA.PA","SELL",104.5,166,234,34.497314476546,218351326.256092,0.022330001,15.5422706137503,11.2241435537567,-0.122592017481957
"TL5.MC","HOLD",103,369.5,27,10.268594607834,675526347.482681,0.0945,44.6767558168371,8.19535820046389,-0.526768501029568
"T7O.IR","HOLD",102,287,108,22.2340416400991,685691698.780482,0.01887,10.8889027800766,4.16219904609075,-0.330353376017671
"OMV.VI","HOLD",100.5,133,261,10.3532469117796,5614971381.45859,0.01263,15.9501181322208,7.38499620613144,-0.083038306574429
"EG7.IR","BUY",100.5,232,162,4.63859215238273,158877904.443704,0.03098,17.1319954811544,11.4445927903872,-0.234664592485836
"ETL.PA","HOLD",99,291.5,102,7.83372542437385,1510542838.09179,0.036429998,14.8638233553628,11.1799983249619,-0.345885121531603
"AT1.DE","HOLD",98,86,307,9.6999999015562,6835309688.8995,0.02224,31.1800267583948,18.7202295823096,-0.0157699984577
