"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"RI.PA","Pernod Ricard","France","Consumer Defensive","Beverages—Wineries & Distilleries",171.800003051758,145.068572998047,137.094497680664,171.800003051758,473895.911290323,157.652717959496,202734611,53052227584,1.003,2294000128,0.03987,0.01877,1211624960,1.7093e+10,3.1772e+10,1.4435e+10,1.955e+09,4.94e+08,-8.7e+07,4.07e+08,4.83e+08,2492500000,34829806788.4969,34.6012145748988,0.03987,0.00767168540388956,171.286144617904,1.1842675467282,"BUY",79,37.9807692307692,82,39.4230769230769,54.5,26.2019230769231
"SY1.DE","Symrise","Germany","Basic Materials","Specialty Chemicals",108.199996948242,105.849998474121,96.7200012207031,111.050003051758,296815.508064516,104.113467985584,124275583,16079265792,2.224,736792000,0.0508,0.13071999,461009888,3578108000,5939769000,2301855000,725136000,208478500,-35908500,172570000,68844000,849623000,13446617701.341,17.1629592499946,0.0508,0.0107324552148307,48.6510777644974,1.0222012140576,"BUY",130,62.5,31,14.9038461538462,54.5,26.2019230769231
"RWE.DE","RWE","Germany","Utilities","Utilities—Diversified",31.6800003051758,30.9694271087646,29.3815002441406,3362.89575195312,2693406.81451613,112.938670819806,620573900,19261925376,1.561,4187000064,0.028180001,0.04701,386249984,4.3697e+10,6.1668e+10,1.7182e+10,4.774e+09,2.357e+09,-1.696e+09,6.61e+08,-5.88e+08,4.39e+09,19659781341.3841,18.5392448027153,0.028180001,0.0343164033240204,20.2946830910799,1.02294434423716,"HOLD",127.5,61.2980769230769,32,15.3846153846154,53,25.4807692307692
"KRX.IR","Kingspan Group","Ireland","Industrials","Building Products & Equipment",77.0599975585938,75.2726135253906,52.5911331176758,82.2016830444336,613575.637096774,67.1559684199672,152328909,14218958848,2.044,603200000,0.0636,0.17034,414449984,2.944e+09,5341600000,2348900000,1329700000,151900000,-3.4e+07,117900000,114550000,1251650000,11738465355.6432,19.3811718235681,0.0636,0.00829174634094841,37.700585889723,1.02374547593728,"HOLD",126,60.5769230769231,33,15.8653846153846,52,25
"EDEN.PA","Edenred","France","Financial Services","Credit Services",47.0400009155273,41.2099990844727,39.6100006103516,48.6699981689453,389080.903225806,45.9899999249366,232515959,13021971456,0.97,5.05e+08,0.02805,0,358375008,1.0562e+10,9.428e+09,-1.23e+09,1.125e+09,282500000,-25500000,2.57e+08,6.9e+07,3.74e+08,10937550924.2347,37.387610619469,0.02805,0.0197358749301808,48.4948463046674,1.14147056444006,"BUY",93,44.7115384615385,64,30.7692307692308,51,24.5192307692308
"CPR.MI","Campari","Italy","Consumer Defensive","Beverages—Wineries & Distilleries",9.91600036621094,8.9205961227417,8.63020420074463,10.125,1965323.55645161,9.39636235852395,489527522,12188304384,0.168,353900000,0.040370002,0.085209996,192100000,2557100000,4555500000,1996600000,548100000,121900000,-20800000,101100000,57450000,501650000,4854155087.42233,20.9770303527482,0.040370002,0.0082948371500073,59.0238117036365,1.11158494676512,"BUY",102.5,49.2788461538462,54,25.9615384615385,50,24.0384615384615
"AKE.PA","Arkema","France","Basic Materials","Specialty Chemicals",104.199996948242,89.7200012207031,83,104.75,195156.75,94.9449193400721,56070069,9386759168,3.96,1103000064,0.03141,0.06345,553374976,5.476e+09,1.0711e+10,5.187e+09,1.587e+09,2.98e+08,-2.51e+08,4.7e+07,4.3e+07,1.985e+09,5842501018.68773,18.3758389261745,0.03141,0.00500705293049658,26.3131305424854,1.16139094438842,"HOLD",86,41.3461538461538,69,33.1730769230769,48.5,23.3173076923077
"UCB.BR","UCB","Belgium","Healthcare","Biotechnology",80.5723495483398,88.9915390014648,76.2644119262695,95.3846054077148,279019.717741935,84.5011568992369,120947925,16186472448,3.77,1.402e+09,0.056149997,0.10658,784499968,6.047e+09,1.3319e+10,7.271e+09,1.336e+09,3.52e+08,-9.5e+07,2.57e+08,184500000,1369500000,9745058490.24639,17.1789772727273,0.056149997,0.0158774557474229,21.3719760075172,0.905393371689117,"HOLD",151,72.5961538461538,4,1.92307692307692,48.5,23.3173076923077
"ENX.PA","EURONEXT","Netherlands","Financial Services","Financial Data & Stock Exchanges",89.5999984741211,93.6999969482422,80.4000015258789,96.1500015258789,124322.975806452,89.5915321227043,69542341,6514258944,4.51,484718016,0.109189995,0.31693,325444992,1795638000,2884624000,1058748000,629469000,74695000,-2987000,71708000,67168000,231978000,6230993647.48681,24.0396010442466,0.109189995,0.011007852254023,19.8669619676543,0.956243344635477,"BUY",142,68.2692307692308,9,4.32692307692308,47,22.5961538461538
"KRZ.IR","Kerry Group","Ireland","Consumer Defensive","Packaged Foods",108.349998474121,107.305839538574,99.3996124267578,122.322692871094,278425.983870968,111.164270401001,155248652,21181284352,3.125,929400000,0.04755,0.12023,326524992,4787600000,9443100000,4655500000,563100000,270350000,-58250000,212100000,170500000,1769700000,16821191207.3094,17.7088958757167,0.04755,0.0100135570853603,34.6719995117188,1.0097306813873,"HOLD",123.5,59.375,24,11.5384615384615,46,22.1153846153846
